Date,Close,High,Low,Open,Volume
06-09-2021,1086.796143,1089.753727,1047.665132,1051.077656,30664428
07-09-2021,1103.677246,1128.4299,1097.488992,1097.944052,33641710
08-09-2021,1110.638916,1118.419577,1097.489012,1105.679238,17349882
09-09-2021,1106.293457,1116.59951,1095.054658,1115.689512,14301651
13-09-2021,1103.677246,1109.251092,1099.354603,1104.723726,8963249
14-09-2021,1079.083862,1107.044319,1077.491335,1107.044319,16311160
15-09-2021,1077.673218,1089.298714,1076.558377,1080.65355,8908356
16-09-2021,1082.155151,1090.095041,1077.696027,1077.696027,9071075
17-09-2021,1104.860107,1108.750437,1077.013389,1083.633834,13448882
20-09-2021,1087.728882,1117.441211,1080.926461,1112.95934,34882133
21-09-2021,1089.45813,1100.378351,1078.378559,1079.334052,11779819
22-09-2021,1094.167358,1099.581975,1084.748557,1094.30384,9915736
23-09-2021,1105.906738,1111.139259,1091.232549,1095.668926,10995912
24-09-2021,1132.934448,1136.164996,1112.731907,1113.596412,15748397
27-09-2021,1129.658325,1140.009873,1124.789756,1139.145368,15192163
28-09-2021,1148.655029,1151.134928,1126.291287,1131.614916,15373834
29-09-2021,1159.393433,1167.060359,1143.354184,1153.000456,18035258
30-09-2021,1150.202148,1169.380836,1146.653023,1169.380836,9719875
01-10-2021,1146.28894,1153.273457,1137.68927,1148.905321,13590654
04-10-2021,1148.313843,1155.639564,1135.255047,1138.417355,8958928
05-10-2021,1163.078979,1171.587663,1154.3882,1161.645681,10918552
06-10-2021,1187.217407,1188.491477,1159.074855,1162.601235,13533634
07-10-2021,1164.762573,1192.108741,1160.781255,1192.108741,10258881
08-10-2021,1170.4729,1182.462468,1168.334326,1180.756086,6336665
11-10-2021,1215.450928,1221.434339,1174.613532,1176.319794,15772493
12-10-2021,1206.987549,1237.632624,1203.666013,1229.169435,14768666
13-10-2021,1213.881104,1220.79738,1201.800546,1203.506929,6682011
14-10-2021,1226.234619,1237.405177,1214.563508,1218.977139,9959762
18-10-2021,1228.714355,1236.472389,1222.708198,1228.691609,8623469
19-10-2021,1231.990601,1249.007967,1211.378494,1214.245091,13594479
20-10-2021,1243.024658,1251.897414,1232.172677,1239.361797,8833409
21-10-2021,1228.714355,1247.98415,1224.664797,1247.98415,12710570
22-10-2021,1193.269043,1241.272811,1184.487276,1240.999848,20831669
25-10-2021,1195.498657,1212.561639,1188.263923,1192.131507,11027475
26-10-2021,1183.85022,1219.432227,1169.380873,1219.432227,17198417
27-10-2021,1210.80957,1214.381443,1184.464392,1190.811874,9750178
28-10-2021,1195.498657,1217.976256,1192.10876,1206.691963,9896298
29-10-2021,1182.394043,1200.298779,1178.708556,1192.131301,9886181
01-11-2021,1154.02417,1181.279347,1138.303501,1181.279347,14233025
02-11-2021,1154.729492,1163.010706,1134.845409,1154.024216,15481114
03-11-2021,1137.894165,1159.370779,1135.368892,1158.005721,10569130
04-11-2021,1130.067871,1146.630298,1119.784565,1140.282816,11989430
08-11-2021,1137.006836,1139.759698,1132.980024,1134.322214,1705656
09-11-2021,1138.41748,1146.630454,1117.691636,1146.357371,20337183
10-11-2021,1147.403931,1150.679973,1131.637765,1139.805245,15682497
11-11-2021,1160.235107,1163.920715,1139.190809,1145.128726,10253470
12-11-2021,1162.351074,1169.608435,1153.705788,1155.753375,10722478
15-11-2021,1179.891724,1182.462611,1163.465777,1166.150398,8712341
16-11-2021,1172.929932,1184.032248,1169.380806,1183.031142,4803269
17-11-2021,1145.674805,1171.655914,1135.255017,1170.313603,11337581
18-11-2021,1121.14978,1137.052428,1119.784722,1137.052428,10202029
22-11-2021,1125.381226,1132.524972,1114.802208,1119.329574,8505625
23-11-2021,1075.534668,1114.324477,1069.733233,1108.454801,24124307
24-11-2021,1085.590454,1092.597719,1050.622853,1061.565822,25326999
25-11-2021,1069.915405,1096.533552,1066.343532,1082.928708,16820296
26-11-2021,1134.322144,1138.440064,1072.531559,1079.743546,42401936
29-11-2021,1097.761963,1127.33769,1092.711298,1122.878566,15763138
30-11-2021,1110.911865,1137.530131,1091.619322,1109.819891,24325354
01-12-2021,1094.485718,1126.564088,1086.955275,1122.969469,32172299
02-12-2021,1122.514771,1125.699825,1103.449696,1107.044316,10104610
03-12-2021,1129.726685,1135.801084,1120.057665,1123.743273,12720411
06-12-2021,1095.782715,1136.84758,1092.028866,1136.802086,19222481
07-12-2021,1075.011353,1103.40412,1072.531574,1099.309067,10332254
08-12-2021,1083.770386,1093.848849,1073.828404,1081.176872,11235122
09-12-2021,1100.264526,1106.498153,1094.895404,1102.994642,8744178
10-12-2021,1117.714233,1126.109182,1103.404115,1107.954227,13213547
13-12-2021,1118.851807,1122.059608,1105.838385,1110.343003,8364414
14-12-2021,1096.4198,1125.745314,1093.848913,1125.472351,12901733
15-12-2021,1082.996826,1094.758925,1079.925507,1082.928585,12991523
16-12-2021,1079.834595,1094.303942,1074.32887,1084.748658,9366969
17-12-2021,1093.803223,1099.081357,1077.764097,1094.622233,9761279
20-12-2021,1064.932861,1095.668925,1055.627794,1091.14156,21049821
21-12-2021,1036.22168,1054.649598,1022.457488,1054.649598,14325846
22-12-2021,1051.646484,1067.458142,1042.978573,1051.691978,12836561
23-12-2021,1076.603882,1079.243009,1056.537943,1057.857386,17658543
24-12-2021,1076.217163,1082.928596,1072.941121,1080.198481,9072401
27-12-2021,1079.652588,1088.388741,1063.61334,1078.378518,7886494
28-12-2021,1078.492188,1082.018566,1068.413724,1074.533617,4017223
29-12-2021,1091.300903,1094.235742,1079.766393,1080.926608,6374613
30-12-2021,1093.166382,1100.674079,1083.884062,1087.933741,15425312
31-12-2021,1073.418945,1094.281271,1067.276305,1092.028961,29333171
03-01-2022,1077.536743,1084.703116,1073.828389,1079.743558,9477290
04-01-2022,1093.780518,1095.646128,1075.443589,1076.10337,5421611
05-01-2022,1118.465088,1119.784652,1093.848914,1099.263652,10847728
06-01-2022,1123.697632,1127.064782,1107.02147,1120.239614,11643813
07-01-2022,1099.536499,1116.599479,1096.123855,1115.325409,14447422
10-01-2022,1108.409302,1118.442271,1097.284238,1106.111499,13112115
11-01-2022,1109.319336,1117.964622,1099.33186,1115.689565,9246731
12-01-2022,1117.30481,1126.13195,1107.954248,1108.409308,16205164
13-01-2022,1147.130859,1148.882736,1121.604687,1124.471284,14800442
14-01-2022,1153.592041,1156.185675,1141.352255,1147.199185,11856712
17-01-2022,1155.275513,1168.152333,1149.292102,1153.455516,19930176
18-01-2022,1161.304321,1167.105756,1154.365419,1154.820478,8036453
19-01-2022,1147.449219,1165.899882,1144.696357,1162.441865,6215029
20-01-2022,1147.358276,1156.640476,1141.625082,1151.180366,9755485
21-01-2022,1127.269653,1142.05758,1117.054587,1137.552961,16494486
24-01-2022,1127.451538,1138.553855,1115.689559,1115.689559,13338594
25-01-2022,1081.973022,1139.691297,1071.598729,1126.154576,21868937
27-01-2022,1079.857178,1086.864321,1048.802539,1069.073319,24510205
28-01-2022,1063.863525,1072.053751,1051.5555,1062.908033,20020431
31-01-2022,1062.839844,1081.06304,1059.450067,1076.103482,14667727
01-02-2022,1085.931763,1094.941,1072.099329,1073.919447,12143683
02-02-2022,1082.337158,1101.402113,1067.958798,1095.669038,13200509
03-02-2022,1084.543823,1095.213827,1080.698987,1095.213827,10017691
04-02-2022,1070.529541,1092.688682,1068.004268,1088.388786,9572839
07-02-2022,1060.769531,1068.573059,1056.128431,1065.183162,11061241
08-02-2022,1054.308472,1072.37244,1048.802746,1065.638259,10714467
09-02-2022,1072.031006,1073.828376,1051.077695,1060.47375,12060849
10-02-2022,1084.521118,1086.204633,1072.918369,1078.901659,11486225
11-02-2022,1083.406494,1090.072314,1076.149013,1090.072314,12464491
14-02-2022,1081.290527,1084.976135,1066.593591,1079.857229,15943370
15-02-2022,1064.068481,1071.530685,1052.442863,1064.841998,10719633
16-02-2022,1100.196411,1102.90378,1062.771657,1069.824296,11212671
17-02-2022,1097.921265,1107.044236,1090.186098,1105.679178,10392840
18-02-2022,1111.821777,1117.008924,1096.578914,1101.17452,12853252
21-02-2022,1103.131226,1117.691561,1101.197374,1112.23145,6775458
22-02-2022,1091.983398,1109.091874,1085.021748,1097.489003,11107193
23-02-2022,1087.023682,1090.163363,1067.981475,1070.597736,13494914
24-02-2022,1080.221313,1095.009239,1077.468571,1092.52946,7310110
25-02-2022,1026.393311,1064.682686,1020.773971,1048.802667,24846650
28-02-2022,1039.224731,1050.144952,1035.721099,1037.472855,14570089
02-03-2022,1073.623535,1077.172661,1020.59197,1020.59197,21297446
03-03-2022,1091.369019,1092.48386,1059.813945,1062.202736,21471786
04-03-2022,1082.155151,1098.78582,1078.401303,1092.028893,10186748
07-03-2022,1058.15332,1075.784977,1055.787276,1070.643323,10805667
08-03-2022,1019.022217,1052.033337,1011.036713,1036.835847,17983310
09-03-2022,1017.179321,1021.957023,991.9261753,1006.25904,21289374
10-03-2022,1071.143677,1077.013352,1016.564962,1017.40684,20414228
11-03-2022,1088.502441,1094.303876,1073.828372,1092.02882,17980493
14-03-2022,1091.64209,1097.03408,1081.131313,1081.131313,12257423
15-03-2022,1100.605713,1103.131106,1080.19845,1086.068126,8340678
16-03-2022,1075.398193,1104.746453,1065.114887,1104.746453,15925769
17-03-2022,1093.553223,1095.623556,1081.609147,1083.83871,11149828
21-03-2022,1129.203369,1136.346995,1098.899497,1106.930494,21422098
22-03-2022,1122.696655,1130.249846,1109.774342,1112.049398,11999466
23-03-2022,1151.703857,1153.432867,1116.417677,1119.375142,22557065
24-03-2022,1155.366455,1167.037566,1147.99536,1147.99536,15462187
25-03-2022,1173.316772,1175.819419,1142.080273,1142.080273,13168266
28-03-2022,1181.142944,1190.311409,1172.5659,1175.068546,14222488
29-03-2022,1193.018799,1196.567804,1176.888563,1187.581315,9891424
30-03-2022,1193.291748,1200.321639,1186.398339,1200.321639,8684065
31-03-2022,1216.224487,1223.072403,1190.812051,1201.186345,15811550
01-04-2022,1198.842896,1214.745662,1196.04466,1212.58434,13223718
04-04-2022,1208.443726,1212.675381,1193.041632,1199.411741,7922880
05-04-2022,1212.015625,1217.157279,1201.982654,1208.261776,7929162
06-04-2022,1194.884277,1214.836602,1192.449993,1206.282305,13149870
07-04-2022,1191.699341,1198.729232,1177.161752,1177.161752,12257215
08-04-2022,1170.677734,1185.76137,1168.01586,1180.801692,15496499
11-04-2022,1190.152344,1194.406746,1164.830893,1164.830893,15152495
12-04-2022,1187.672485,1200.572053,1175.296098,1183.031265,9254209
13-04-2022,1165.308472,1184.214195,1162.737585,1177.115943,13217742
18-04-2022,1161.031372,1179.664132,1158.233016,1171.428413,10354235
19-04-2022,1157.4823,1164.739781,1147.44933,1152.545489,9974224
20-04-2022,1201.595703,1213.97209,1160.758429,1163.920737,26141820
21-04-2022,1236.927368,1244.002873,1205.372294,1209.012408,25072240
22-04-2022,1265.888916,1269.028476,1243.092742,1251.692533,21708633
25-04-2022,1255.287231,1274.943726,1248.644039,1255.332725,15054154
26-04-2022,1226.257446,1255.105154,1211.992821,1247.825046,17063215
27-04-2022,1262.953979,1271.758492,1232.035943,1233.082423,12227666
28-04-2022,1264.182617,1286.773948,1253.580734,1253.944805,19338945
29-04-2022,1283.065674,1297.239311,1267.708955,1278.561056,25614076
02-05-2022,1269.59729,1299.582584,1263.704867,1299.582584,18214862
04-05-2022,1265.138184,1276.536211,1254.945865,1256.743235,9467006
05-05-2022,1225.643066,1269.483539,1217.748671,1267.208483,19247660
06-05-2022,1201.641113,1242.182674,1197.591555,1239.225089,17210669
09-05-2022,1192.427246,1209.876925,1180.096353,1188.58241,19649948
10-05-2022,1145.856812,1181.711783,1140.715158,1171.633199,18083752
11-05-2022,1125.995483,1149.633417,1118.419545,1135.255057,19511677
12-05-2022,1114.460938,1130.682161,1102.01631,1125.085448,16643899
13-05-2022,1091.755859,1107.885974,1078.378487,1104.541691,20490321
16-05-2022,1104.13208,1127.519674,1099.013174,1103.859117,19308778
17-05-2022,1104.405151,1128.884719,1099.604703,1107.70394,13437911
18-05-2022,1150.793579,1155.685016,1106.589155,1107.999707,16551828
19-05-2022,1154.979736,1169.380842,1141.283906,1155.571277,17276788
20-05-2022,1128.361572,1143.217739,1122.082451,1130.24993,14699118
23-05-2022,1194.15625,1203.233727,1138.440064,1143.217645,21793091
24-05-2022,1186.170898,1207.397173,1179.846163,1197.364083,15252755
25-05-2022,1190.243164,1200.321627,1181.984697,1186.216352,13527818
26-05-2022,1188.491455,1208.830478,1183.713753,1198.956737,12714544
27-05-2022,1177.161621,1198.911195,1159.370618,1194.133493,17882023
30-05-2022,1171.701416,1185.374499,1155.776024,1179.868895,16521973
31-05-2022,1212.515991,1216.702032,1180.392124,1189.856299,13853398
01-06-2022,1197.887329,1218.886133,1190.17491,1201.868647,70620653
02-06-2022,1198.274292,1208.148034,1190.402523,1198.638243,9776989
03-06-2022,1239.589233,1243.297588,1198.501623,1198.501623,22126569
06-06-2022,1264.705933,1281.928143,1247.642951,1248.55307,23939791
07-06-2022,1259.268433,1280.403718,1252.10194,1264.933386,11093152
08-06-2022,1261.634644,1269.984099,1252.215961,1260.337827,12358255
09-06-2022,1239.475464,1265.388331,1235.949085,1261.634482,12479250
10-06-2022,1273.464844,1275.398575,1233.08251,1233.08251,17278305
13-06-2022,1235.016479,1269.438153,1229.215044,1261.247927,18093057
14-06-2022,1211.651611,1216.15623,1190.448081,1205.782055,17620803
15-06-2022,1195.817017,1215.723847,1189.151077,1205.804612,14714312
16-06-2022,1181.347656,1200.003164,1175.93304,1191.016674,11195535
17-06-2022,1164.830811,1209.899742,1162.100695,1193.496542,17111475
20-06-2022,1178.481201,1194.338354,1163.05636,1164.830863,24457187
21-06-2022,1157.118408,1190.812059,1147.130812,1185.306334,12066797
22-06-2022,1175.796631,1180.028165,1150.406942,1164.830795,11720049
23-06-2022,1140.078125,1164.057262,1137.985044,1163.966274,10617206
24-06-2022,1121.581787,1148.905326,1112.50431,1144.377961,19446323
27-06-2022,1137.552856,1142.535161,1122.969654,1128.429885,14240234
28-06-2022,1134.185791,1157.982955,1129.135125,1157.982955,15474529
29-06-2022,1150.133789,1152.977639,1129.385322,1129.385322,13572847
30-06-2022,1173.999268,1181.666314,1137.985067,1140.80617,19205146
01-07-2022,1181.052124,1190.266084,1167.561015,1173.931124,23112959
04-07-2022,1095.987549,1179.391238,1076.103583,1171.610576,81997149
05-07-2022,1098.262451,1111.139271,1076.603865,1082.450794,41857728
06-07-2022,1107.157959,1121.559065,1099.809491,1102.494112,17647327
07-07-2022,1097.420776,1111.116608,1086.568796,1101.174625,23943726
08-07-2022,1086.614136,1107.15788,1080.653472,1103.813597,23301033
11-07-2022,1088.115845,1100.219149,1084.088912,1100.219149,19010108
12-07-2022,1102.903687,1105.133128,1078.378503,1081.336088,13847467
13-07-2022,1101.33374,1110.09276,1093.84879,1093.84879,10778989
14-07-2022,1081.813843,1107.499363,1079.743629,1104.450791,14224132
15-07-2022,1090.732056,1107.47658,1081.540843,1086.568762,16970315
18-07-2022,1092.8479,1098.854058,1084.339217,1098.854058,9603210
19-07-2022,1102.152832,1103.404035,1088.525123,1101.584038,15160908
20-07-2022,1108.90979,1113.414408,1092.165267,1092.165267,16439888
21-07-2022,1138.895142,1156.868123,1131.273709,1155.730655,23924246
22-07-2022,1131.296387,1137.530135,1122.651221,1134.800019,16523230
25-07-2022,1138.940552,1144.946709,1135.254944,1137.53,10969995
26-07-2022,1101.311157,1122.71953,1093.394014,1122.71953,23110452
27-07-2022,1101.811646,1112.003965,1097.193292,1101.62967,11303288
28-07-2022,1100.765137,1104.314142,1092.938862,1101.106341,8655086
29-07-2022,1118.01001,1122.94682,1101.584065,1108.409233,12496073
01-08-2022,1141.829956,1145.310841,1121.149727,1126.018297,15130683
02-08-2022,1171.587646,1177.457322,1140.988065,1146.243453,15700044
03-08-2022,1176.046753,1186.580275,1165.535978,1170.518402,13917913
04-08-2022,1185.92041,1187.581178,1168.220517,1183.031066,14250977
05-08-2022,1170.245483,1191.107809,1153.455585,1187.581429,14467127
08-08-2022,1153.000488,1173.385006,1149.792687,1172.111057,13942438
10-08-2022,1168.084106,1175.54631,1151.635413,1151.635413,10165178
11-08-2022,1175.068726,1178.435756,1163.488601,1172.520585,10724688
12-08-2022,1178.981567,1187.535744,1174.02189,1184.441678,8198226
16-08-2022,1198.046631,1201.845973,1174.932118,1178.617606,12650587
17-08-2022,1206.373413,1209.103529,1195.453191,1204.052863,6607378
18-08-2022,1212.675293,1218.021669,1208.307156,1212.607052,6595965
19-08-2022,1214.874512,1218.389455,1205.242409,1214.281041,7410035
22-08-2022,1193.213623,1215.056981,1189.150731,1209.715983,9460724
23-08-2022,1189.904053,1201.179521,1180.500282,1194.651701,9471680
24-08-2022,1208.255249,1211.176841,1182.942469,1184.152232,9678484
25-08-2022,1205.036987,1218.846089,1203.028483,1205.196856,10369622
26-08-2022,1201.521851,1215.604684,1197.207926,1209.236612,7871946
29-08-2022,1195.108154,1209.716117,1190.086773,1201.955592,10742038
30-08-2022,1185.818481,1211.998588,1176.871134,1180.04376,19838975
01-09-2022,1204.215332,1207.547827,1176.209288,1193.282301,23139054
02-09-2022,1168.813965,1189.150887,1164.385933,1178.971076,19909939
05-09-2022,1155.164673,1175.638521,1152.973478,1168.813905,12999345
06-09-2022,1173.105103,1178.446102,1155.392977,1155.392977,11327815
07-09-2022,1185.453247,1189.630246,1174.109315,1174.565859,10899618
08-09-2022,1178.560181,1184.563114,1173.196361,1175.47884,7488501
09-09-2022,1180.226318,1185.978219,1173.652856,1181.527366,7057077
12-09-2022,1172.876831,1191.45616,1170.457304,1191.45616,8314850
13-09-2022,1186.001099,1192.369292,1173.447403,1173.447403,7435419
14-09-2022,1195.906982,1200.449119,1187.347716,1195.108121,8888657
15-09-2022,1181.572998,1191.456134,1174.451707,1175.47878,8678219
16-09-2022,1169.863892,1188.511684,1167.14769,1179.130735,10365600
19-09-2022,1140.876343,1165.435905,1137.133067,1161.213264,20217708
20-09-2022,1142.359863,1151.603885,1132.727761,1140.876246,7580254
21-09-2022,1142.54248,1158.451491,1138.822026,1151.489827,8411448
22-09-2022,1145.692505,1156.306039,1138.959173,1139.758035,9207309
23-09-2022,1134.89624,1142.611003,1128.505347,1134.850598,10308170
26-09-2022,1113.623535,1139.39274,1112.071454,1134.39418,9528051
27-09-2022,1085.252197,1103.717541,1084.247945,1092.875675,12479523
28-09-2022,1093.880005,1107.460773,1077.377645,1092.852811,16154822
29-09-2022,1064.755493,1085.548958,1062.313266,1077.491757,16997059
30-09-2022,1061.491577,1080.755661,1055.876604,1077.332003,14671827
03-10-2022,1085.434814,1096.504771,1054.963606,1054.963606,18613024
04-10-2022,1081.668823,1103.329493,1078.701588,1091.711707,11852723
06-10-2022,1101.617676,1103.80887,1091.095426,1094.587669,8948850
07-10-2022,1105.68042,1118.416685,1103.877306,1108.830345,13352162
10-10-2022,1110.359619,1115.632154,1102.279597,1102.279597,7714340
11-10-2022,1098.239624,1103.626265,1090.11396,1097.874365,6329527
12-10-2022,1076.373413,1101.982871,1073.269251,1101.982871,9215177
13-10-2022,1084.293701,1087.238115,1069.617274,1073.680166,7417103
14-10-2022,1087.740112,1092.852778,1077.377612,1082.536041,7328492
17-10-2022,1082.216553,1103.055661,1081.486155,1102.439369,9106089
18-10-2022,1099.586304,1101.982889,1069.845609,1075.049681,16729355
19-10-2022,1118.987305,1124.351124,1104.790244,1105.634748,12415820
20-10-2022,1138.456909,1153.955018,1114.627746,1120.470931,19247142
21-10-2022,1141.515503,1149.915022,1134.394211,1134.394211,8717053
24-10-2022,1128.276978,1148.910694,1126.177189,1144.756517,8243452
25-10-2022,1132.043091,1142.382771,1120.836207,1122.981638,3370033
27-10-2022,1114.559204,1140.78495,1112.93866,1140.78495,12233241
28-10-2022,1118.94165,1126.839103,1110.564954,1122.068633,12513059
31-10-2022,1153.179077,1157.219028,1122.730686,1125.264198,17609592
01-11-2022,1163.883789,1169.065039,1155.940694,1159.957944,12419943
02-11-2022,1154.868042,1186.891214,1144.893621,1186.891214,13963166
03-11-2022,1162.080566,1164.157655,1148.089017,1155.986349,8981896
04-11-2022,1166.417358,1168.425984,1152.676841,1154.868036,6693449
07-11-2022,1183.581543,1186.891095,1164.568492,1165.846598,12575815
09-11-2022,1189.904053,1191.593181,1175.022357,1182.782761,11789748
10-11-2022,1188.717163,1196.91129,1182.348971,1191.593113,11254205
11-11-2022,1174.337646,1185.316319,1170.0009,1182.326263,5966242
14-11-2022,1201.407959,1203.325179,1181.413354,1186.89128,12310132
15-11-2022,1195.587402,1206.064008,1189.242031,1200.928401,9043112
16-11-2022,1190.223755,1198.94277,1182.326302,1197.071193,7086433
17-11-2022,1183.399048,1194.17233,1178.377546,1191.456128,9716161
18-11-2022,1186.45752,1192.825591,1177.761206,1180.020864,6661451
21-11-2022,1185.818481,1190.999732,1173.698509,1189.972538,5303197
22-11-2022,1164.477173,1181.413135,1160.916467,1181.413135,6390268
23-11-2022,1170.936646,1172.511548,1157.903706,1161.783908,6611488
24-11-2022,1167.284546,1176.802542,1165.093352,1175.478673,6413408
25-11-2022,1177.350586,1184.152381,1163.244808,1171.370473,9389439
28-11-2022,1194.925659,1198.258033,1178.719972,1181.869897,7349922
29-11-2022,1235.987549,1242.150231,1142.154627,1190.954136,31527484
30-11-2022,1238.110107,1246.988991,1229.801874,1234.344011,11058913
01-12-2022,1246.852051,1253.288707,1231.719201,1238.247142,26164986
02-12-2022,1243.177246,1257.648161,1239.844872,1251.622407,9485801
05-12-2022,1242.652222,1254.452698,1232.814728,1246.235749,11589592
06-12-2022,1224.529419,1240.187277,1222.498093,1238.018904,14828536
07-12-2022,1228.067139,1231.1713,1214.737404,1216.609102,8594245
08-12-2022,1209.944336,1230.258437,1206.132597,1225.693478,8462111
09-12-2022,1209.373535,1216.56341,1205.196658,1214.280931,7757008
12-12-2022,1191.04541,1214.281104,1187.735737,1207.89009,12655763
13-12-2022,1192.871216,1197.390531,1180.043667,1180.272,9479842
14-12-2022,1198.303711,1201.955581,1189.949714,1192.871307,8333348
15-12-2022,1193.966919,1204.671737,1191.912652,1204.078266,7268947
16-12-2022,1177.008057,1193.73863,1173.652862,1188.032492,8688551
19-12-2022,1171.187744,1195.473453,1167.786907,1173.652913,15837349
20-12-2022,1186.571655,1188.717207,1171.689839,1178.21778,7729933
21-12-2022,1196.843018,1198.760237,1171.370486,1179.541793,7467588
22-12-2022,1179.815552,1201.955587,1175.980992,1196.477661,8527550
23-12-2022,1176.756958,1189.013857,1171.712635,1185.978159,7451122
26-12-2022,1142.24585,1182.554553,1137.703713,1170.137785,10257115
27-12-2022,1152.220215,1160.414342,1137.772122,1147.974874,5990242
28-12-2022,1161.646973,1163.51855,1148.203131,1154.936462,5763271
29-12-2022,1161.532837,1163.975064,1151.05623,1158.588423,7459393
30-12-2022,1161.007813,1163.564145,1152.882149,1153.566904,6930648
02-01-2023,1162.788086,1176.391675,1160.003541,1161.829476,7289476
03-01-2023,1175.889648,1177.304802,1163.244669,1164.066352,5316175
04-01-2023,1167.284546,1174.565705,1163.062026,1170.936536,7658932
05-01-2023,1149.709595,1169.110728,1147.632506,1167.261851,9264891
06-01-2023,1147.655396,1157.858149,1143.067616,1151.969321,13637099
09-01-2023,1158.086182,1163.130505,1149.595379,1153.407118,6349597
10-01-2023,1185.430298,1187.804182,1161.030607,1161.920753,10722753
11-01-2023,1167.900879,1189.630132,1162.240384,1189.630132,8047142
12-01-2023,1153.179077,1167.718457,1150.873656,1165.207766,11509553
13-01-2023,1128.276978,1156.077628,1125.2641,1152.585506,17688773
16-01-2023,1126.451172,1128.870578,1111.386784,1122.251352,20618583
17-01-2023,1115.723389,1131.951775,1107.917221,1128.779149,13623855
18-01-2023,1131.563965,1133.481185,1118.690772,1122.068788,10751000
19-01-2023,1129.692139,1137.178689,1123.141497,1129.144431,13448286
20-01-2023,1128.482544,1132.6366,1121.452416,1128.870504,11940054
23-01-2023,1115.061523,1129.829114,1112.596475,1129.829114,14930286
24-01-2023,1109.423706,1125.811962,1107.0043,1117.960272,10954118
25-01-2023,1102.873047,1115.517906,1089.817165,1113.851719,16488755
27-01-2023,1087.625977,1102.302403,1086.461976,1101.275329,12385018
30-01-2023,1066.992432,1089.817224,1055.260419,1088.470654,25830975
31-01-2023,1077.218018,1082.764407,1050.398796,1064.413289,21772103
01-02-2023,1074.524414,1089.954057,1068.658409,1087.374783,22691594
02-02-2023,1068.156372,1086.439024,1052.224542,1086.439024,19347800
03-02-2023,1062.244751,1071.853911,1054.963591,1058.159038,13662663
06-02-2023,1063.180664,1072.310581,1046.746766,1072.310581,24699575
07-02-2023,1055.169189,1059.528758,1052.590035,1056.789734,14837879
08-02-2023,1052.63562,1062.450293,1046.746792,1055.420286,15135435
09-02-2023,1073.657349,1077.286518,1053.137856,1055.876759,21160332
10-02-2023,1075.528809,1082.284961,1065.463104,1074.341987,13172763
13-02-2023,1066.672852,1075.003906,1059.665546,1075.003906,10790445
14-02-2023,1060.60144,1072.767055,1056.127767,1068.293381,10352493
15-02-2023,1085.594727,1087.329377,1060.738488,1063.614438,14321920
16-02-2023,1110.17688,1112.573585,1083.266497,1084.635888,33503591
17-02-2023,1109.309448,1124.716271,1107.026969,1118.165509,17264487
20-02-2023,1113.942871,1117.275365,1100.430568,1104.721671,11809520
21-02-2023,1102.165527,1118.30263,1100.202545,1116.134257,8836937
22-02-2023,1111.158569,1116.955992,1101.22967,1106.547968,13311592
23-02-2023,1085.959717,1109.286693,1084.202245,1107.437937,11024335
24-02-2023,1080.755737,1093.195327,1077.948371,1085.549028,9851910
27-02-2023,1088.151001,1093.834438,1080.984067,1082.810002,9434053
28-02-2023,1080.915527,1090.867248,1073.543203,1087.375005,11199715
01-03-2023,1060.236206,1080.527485,1056.173434,1075.551625,21994038
02-03-2023,1069.982422,1070.71282,1060.55571,1070.028064,11551145
03-03-2023,1061.833862,1073.520232,1059.802416,1066.832543,9333535
06-03-2023,1088.927124,1092.601936,1068.909818,1072.379119,14643807
08-03-2023,1099.563354,1106.821693,1095.591868,1095.591868,10171916
09-03-2023,1103.512085,1104.265304,1088.744375,1099.563299,15782657
10-03-2023,1076.989624,1103.306657,1075.095226,1102.895876,16235128
13-03-2023,1060.304688,1070.028075,1056.812445,1068.886896,13334091
14-03-2023,1042.866577,1070.028115,1038.529831,1063.180678,12771592
15-03-2023,1038.963501,1052.201831,1035.813697,1040.812257,16027522
16-03-2023,1021.205811,1049.166211,1016.8006,1042.684033,21728555
17-03-2023,1016.115784,1028.943333,1005.296859,1023.921952,18363159
20-03-2023,1014.837708,1028.007575,1010.090119,1024.720843,34014213
21-03-2023,1004.86322,1013.422547,995.1626537,1011.140068,19524589
22-03-2023,1036.110229,1038.073212,1012.052858,1012.943004,21400360
23-03-2023,1039.260254,1046.039228,1036.247377,1043.094814,10920094
24-03-2023,1026.113159,1036.201685,1023.944786,1035.33436,16249370
27-03-2023,1005.79895,1027.117362,1003.379544,1024.948989,12375945
28-03-2023,1021.433899,1028.94327,1004.383831,1012.281222,14054323
29-03-2023,1026.204468,1030.08467,1021.182965,1024.834956,12576424
31-03-2023,1020.132996,1024.743596,1009.359654,1022.095858,18804065
03-04-2023,1064.116455,1069.777071,1029.262976,1029.399903,28171201
05-04-2023,1064.299072,1072.310631,1056.7897,1070.484696,10293043
06-04-2023,1061.742676,1071.854023,1053.845344,1071.854023,16262928
10-04-2023,1068.863892,1074.592971,1058.227537,1058.227537,18435046
11-04-2023,1061.286133,1072.949682,1059.779694,1072.767113,12961408
12-04-2023,1066.535889,1068.65862,1060.921036,1065.463173,10542367
13-04-2023,1071.237793,1080.892596,1063.659958,1066.535787,18179087
17-04-2023,1075.277832,1079.979717,1069.11515,1074.136532,12378208
